wwtp_jurisdiction,wwtp_id,reporting_jurisdiction,sample_location,key_plot_id,county_names,county_fips,population_served,date_start,date_end,detect_prop_15d,percentile,sampling_prior,first_sample_date,ptc_15d,sample_location_specify
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-02-14,2022-02-28,50,33.8,yes,2021-10-14,467,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-02-15,2022-03-01,40,29.2,yes,2021-10-14,-26,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-02-16,2022-03-02,25,29.2,yes,2021-10-14,82,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-02-17,2022-03-03,40,34.4,yes,2021-10-14,1354,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-02-18,2022-03-04,50,34.4,yes,2021-10-14,1397,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-02-19,2022-03-05,50,34.4,yes,2021-10-14,1397,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-02-20,2022-03-06,50,34.4,yes,2021-10-14,1397,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-02-21,2022-03-07,50,34.4,yes,2021-10-14,1397,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-02-22,2022-03-08,40,35.4,yes,2021-10-14,-28,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-02-23,2022-03-09,50,35.4,yes,2021-10-14,-94,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-02-24,2022-03-10,40,35.8,yes,2021-10-14,-94,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-02-25,2022-03-11,25,35.8,yes,2021-10-14,-92,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-02-26,2022-03-12,25,35.8,yes,2021-10-14,-92,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-02-27,2022-03-13,25,35.8,yes,2021-10-14,-92,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-02-28,2022-03-14,25,35.8,yes,2021-10-14,-92,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-03-01,2022-03-15,40,40.0,yes,2021-10-14,434,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-03-02,2022-03-16,50,40.0,yes,2021-10-14,33,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-03-03,2022-03-17,40,41.8,yes,2021-10-14,-71,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-03-04,2022-03-18,25,41.8,yes,2021-10-14,1677,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-03-05,2022-03-19,25,41.8,yes,2021-10-14,1677,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-03-06,2022-03-20,25,41.8,yes,2021-10-14,1677,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-03-07,2022-03-21,25,41.8,yes,2021-10-14,1677,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-03-08,2022-03-22,20,34.4,yes,2021-10-14,42,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-03-09,2022-03-23,25,34.4,yes,2021-10-14,-51,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-03-10,2022-03-24,20,34.6,yes,2021-10-14,-69,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-03-11,2022-03-25,25,34.6,yes,2021-10-14,-99,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-03-12,2022-03-26,25,34.6,yes,2021-10-14,-99,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-03-13,2022-03-27,25,34.6,yes,2021-10-14,-99,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-03-14,2022-03-28,25,34.6,yes,2021-10-14,-99,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-03-15,2022-03-29,20,33.4,yes,2021-10-14,-96,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-03-16,2022-03-30,0,33.4,yes,2021-10-14,-17,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-03-17,2022-03-31,0,22.8,yes,2021-10-14,-17,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-03-18,2022-04-01,0,22.8,yes,2021-10-14,-22,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-03-19,2022-04-02,0,22.8,yes,2021-10-14,-22,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-03-20,2022-04-03,0,22.8,yes,2021-10-14,-22,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-03-21,2022-04-04,0,22.8,yes,2021-10-14,-22,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-03-22,2022-04-05,0,22.8,yes,2021-10-14,-22,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-03-23,2022-04-06,0,22.8,yes,2021-10-14,-23,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-03-24,2022-04-07,25,25.5,yes,2021-10-14,1815,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-03-25,2022-04-08,33,25.5,yes,2021-10-14,13545,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-03-26,2022-04-09,33,25.5,yes,2021-10-14,13545,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-03-27,2022-04-10,33,25.5,yes,2021-10-14,13545,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-03-28,2022-04-11,33,25.5,yes,2021-10-14,13545,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-03-29,2022-04-12,25,28.0,yes,2021-10-14,315,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-03-30,2022-04-13,33,28.0,yes,2021-10-14,180,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-03-31,2022-04-14,25,32.25,yes,2021-10-14,20,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-04-01,2022-04-15,33,32.25,yes,2021-10-14,-99,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-04-02,2022-04-16,33,32.25,yes,2021-10-14,-99,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-04-03,2022-04-17,33,32.25,yes,2021-10-14,-99,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-04-04,2022-04-18,33,32.25,yes,2021-10-14,-99,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-04-05,2022-04-19,25,36.5,yes,2021-10-14,-94,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-04-06,2022-04-20,25,36.5,yes,2021-10-14,-94,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-04-07,2022-04-21,40,44.2,yes,2021-10-14,156,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-04-08,2022-04-22,25,44.2,yes,2021-10-14,13838,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-04-09,2022-04-23,25,44.2,yes,2021-10-14,13838,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-04-10,2022-04-24,25,44.2,yes,2021-10-14,13838,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-04-11,2022-04-25,25,44.2,yes,2021-10-14,13838,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-04-12,2022-04-26,40,46.2,yes,2021-10-14,4207,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-04-13,2022-04-27,50,46.2,yes,2021-10-14,6994,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-04-14,2022-04-28,60,49.0,yes,2021-10-14,2267,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-04-15,2022-04-29,75,49.0,yes,2021-10-14,1080,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-04-16,2022-04-30,75,49.0,yes,2021-10-14,1080,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-04-17,2022-05-01,75,49.0,yes,2021-10-14,1080,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-04-18,2022-05-02,75,49.0,yes,2021-10-14,1080,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-04-19,2022-05-03,80,58.6,yes,2021-10-14,1756,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-04-20,2022-05-04,100,58.6,yes,2021-10-14,58,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-04-21,2022-05-05,100,67.4,yes,2021-10-14,117,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-04-22,2022-05-06,100,67.4,yes,2021-10-14,1725,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-04-23,2022-05-07,100,67.4,yes,2021-10-14,1725,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-04-24,2022-05-08,100,67.4,yes,2021-10-14,1725,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-04-25,2022-05-09,100,67.4,yes,2021-10-14,1725,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-04-26,2022-05-10,100,70.8,yes,2021-10-14,1540,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-04-27,2022-05-11,100,70.8,yes,2021-10-14,2262,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-04-28,2022-05-12,100,79.8,yes,2021-10-14,6349,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-04-29,2022-05-13,100,79.8,yes,2021-10-14,6302,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-04-30,2022-05-14,100,79.8,yes,2021-10-14,6302,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-05-01,2022-05-15,100,79.8,yes,2021-10-14,6302,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-05-02,2022-05-16,100,79.8,yes,2021-10-14,6302,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-05-03,2022-05-17,100,84.0,yes,2021-10-14,45,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-05-04,2022-05-18,100,84.0,yes,2021-10-14,-14,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-05-05,2022-05-19,80,71.2,yes,2021-10-14,-99,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-05-06,2022-05-20,75,71.2,yes,2021-10-14,-100,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-05-07,2022-05-21,75,71.2,yes,2021-10-14,-100,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-05-08,2022-05-22,75,71.2,yes,2021-10-14,-100,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-05-09,2022-05-23,75,71.2,yes,2021-10-14,-100,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-05-10,2022-05-24,80,74.8,yes,2021-10-14,-93,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-05-11,2022-05-25,75,74.8,yes,2021-10-14,-94,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-05-12,2022-05-26,80,64.4,yes,2021-10-14,-96,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-05-13,2022-05-27,75,64.4,yes,2021-10-14,593,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-05-14,2022-05-28,75,64.4,yes,2021-10-14,593,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-05-15,2022-05-29,75,64.4,yes,2021-10-14,593,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-05-16,2022-05-30,75,64.4,yes,2021-10-14,593,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-05-17,2022-05-31,60,47.6,yes,2021-10-14,-87,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-05-18,2022-06-01,50,47.6,yes,2021-10-14,-53,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-05-19,2022-06-02,60,53.0,yes,2021-10-14,1855,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-05-20,2022-06-03,75,53.0,yes,2021-10-14,-60,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-05-21,2022-06-04,75,53.0,yes,2021-10-14,-60,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-05-22,2022-06-05,75,53.0,yes,2021-10-14,-60,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-05-23,2022-06-06,75,53.0,yes,2021-10-14,-60,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-05-24,2022-06-07,60,50.4,yes,2021-10-14,-98,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-05-25,2022-06-08,50,50.4,yes,2021-10-14,-81,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-05-26,2022-06-09,60,43.8,yes,2021-10-14,19,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-05-27,2022-06-10,50,43.8,yes,2021-10-14,5,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-05-28,2022-06-11,50,43.8,yes,2021-10-14,5,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-05-29,2022-06-12,50,43.8,yes,2021-10-14,5,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-05-30,2022-06-13,50,43.8,yes,2021-10-14,5,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-05-31,2022-06-14,60,49.6,yes,2021-10-14,299,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-06-01,2022-06-15,75,49.6,yes,2021-10-14,-90,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-06-02,2022-06-16,80,62.6,yes,2021-10-14,-32,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-06-03,2022-06-17,75,62.6,yes,2021-10-14,64735,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-06-04,2022-06-18,75,62.6,yes,2021-10-14,64735,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-06-05,2022-06-19,75,62.6,yes,2021-10-14,64735,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-06-06,2022-06-20,75,62.6,yes,2021-10-14,64735,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-06-07,2022-06-21,80,57.8,yes,2021-10-14,4545,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-06-08,2022-06-22,100,57.8,yes,2021-10-14,145,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-06-09,2022-06-23,100,71.0,yes,2021-10-14,63,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-06-10,2022-06-24,100,71.0,yes,2021-10-14,-17,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-06-11,2022-06-25,100,71.0,yes,2021-10-14,-17,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-06-12,2022-06-26,100,71.0,yes,2021-10-14,-17,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-06-13,2022-06-27,100,71.0,yes,2021-10-14,-17,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-06-14,2022-06-28,100,73.8,yes,2021-10-14,10,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-06-15,2022-06-29,100,73.8,yes,2021-10-14,-32,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-06-16,2022-06-30,100,71.6,yes,2021-10-14,-62,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-06-17,2022-07-01,100,71.6,yes,2021-10-14,-55,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-06-18,2022-07-02,100,71.6,yes,2021-10-14,-55,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-06-19,2022-07-03,100,71.6,yes,2021-10-14,-55,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-06-20,2022-07-04,100,71.6,yes,2021-10-14,-55,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-06-21,2022-07-05,100,73.8,yes,2021-10-14,184,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-06-22,2022-07-06,100,73.8,yes,2021-10-14,390,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-06-23,2022-07-07,100,73.8,yes,2021-10-14,390,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-06-24,2022-07-08,100,73.8,yes,2021-10-14,2288,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-06-25,2022-07-09,100,73.8,yes,2021-10-14,2288,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-06-26,2022-07-10,100,73.8,yes,2021-10-14,2288,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-06-27,2022-07-11,100,73.8,yes,2021-10-14,2288,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-06-28,2022-07-12,100,76.0,yes,2021-10-14,138,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-06-29,2022-07-13,100,76.0,yes,2021-10-14,259,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-06-30,2022-07-14,100,74.75,yes,2021-10-14,53,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-07-01,2022-07-15,100,74.75,yes,2021-10-14,-90,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-07-02,2022-07-16,100,74.75,yes,2021-10-14,-90,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-07-03,2022-07-17,100,74.75,yes,2021-10-14,-90,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-07-04,2022-07-18,100,74.75,yes,2021-10-14,-90,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-07-05,2022-07-19,100,79.25,yes,2021-10-14,-75,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-07-06,2022-07-20,100,79.25,yes,2021-10-14,-22,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-07-07,2022-07-21,100,72.75,yes,2021-10-14,-58,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-07-08,2022-07-22,100,72.75,yes,2021-10-14,-58,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-07-09,2022-07-23,100,72.75,yes,2021-10-14,-58,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-07-10,2022-07-24,100,72.75,yes,2021-10-14,-58,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-07-11,2022-07-25,100,72.75,yes,2021-10-14,-58,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-07-12,2022-07-26,100,69.4,yes,2021-10-14,-69,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-07-13,2022-07-27,100,69.4,yes,2021-10-14,-66,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-07-14,2022-07-28,100,72.2,yes,2021-10-14,105,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-07-15,2022-07-29,100,72.2,yes,2021-10-14,268,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-07-16,2022-07-30,100,72.2,yes,2021-10-14,268,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-07-17,2022-07-31,100,72.2,yes,2021-10-14,268,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-07-18,2022-08-01,100,72.2,yes,2021-10-14,268,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-07-19,2022-08-02,80,58.8,yes,2021-10-14,-97,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-07-20,2022-08-03,75,58.8,yes,2021-10-14,-99,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-07-21,2022-08-04,80,61.4,yes,2021-10-14,-61,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-07-22,2022-08-05,75,61.4,yes,2021-10-14,-81,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-07-23,2022-08-06,75,61.4,yes,2021-10-14,-81,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-07-24,2022-08-07,75,61.4,yes,2021-10-14,-81,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-07-25,2022-08-08,75,61.4,yes,2021-10-14,-81,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-07-26,2022-08-09,80,61.2,yes,2021-10-14,-40,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-07-27,2022-08-10,75,61.2,yes,2021-10-14,-71,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-07-28,2022-08-11,80,67.4,yes,2021-10-14,46,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-07-29,2022-08-12,75,67.4,yes,2021-10-14,27626,
New York,426,New York,Treatment plant,NWSS_ny_426_Treatment plant_raw wastewater,Orange,36071,6729,2022-07-30,2022-08-13,75,67.4,yes,2021-10-14,27626,
